input_text,label
[LEFT_EXT] np Desig DE 0 [LEFT_OVER] s\.np > VO 2 [RIGHT_OVER] s < SP 2 [RIGHT_EXT]  [OT] 2,0
[LEFT_EXT] np Desig DE 0 [LEFT_OVER] s\.np > VO 3 [RIGHT_OVER] s\.np > VO 2 [RIGHT_EXT] s\.np Desig DE 0 [OT] 4,2
[LEFT_EXT] np Desig DE 0 [LEFT_OVER] s\.np > VO 3 [RIGHT_OVER] s < SP 2 [RIGHT_EXT]  [OT] 2,1
[LEFT_EXT] np Desig DE 0 [LEFT_OVER] s\.np)/.np >B DHv 1 [RIGHT_OVER] s\.np O/s-> VO 3 [RIGHT_EXT]  [OT] 2,0
[LEFT_EXT] np Desig DE 0 [LEFT_OVER] s\.np O/s-> VO 4 [RIGHT_OVER] s\.np O/s-> VO 3 [RIGHT_EXT]  [OT] 4,0
[LEFT_EXT] s/#(s/.np))\.np Desig DE 0 [LEFT_OVER] s\.np)/.np > VO 1 [RIGHT_OVER] np < XX 2 [RIGHT_EXT]  [OT] 2,1
[LEFT_EXT] np/*np)\*(np/*np) Desig DE 0 np/*np < PQ 1 [LEFT_OVER] s\.np OE/vt-<T-<B MOs 1 [RIGHT_OVER] s\.np)/.np > VO 3 [RIGHT_EXT]  [OT] 2,1
[LEFT_EXT] np/*np)\*(np/*np) Desig DE 0 np/*np < PQ 1 [LEFT_OVER] s\.np OE/vt-<T-<B MOs 1 [RIGHT_OVER] s\.np OE/vt-<T-<B MOs 4 [RIGHT_EXT]  [OT] 3,1
[LEFT_EXT] np/*np)\*(np/*np) Desig DE 0 np/*np < MQ 1 [LEFT_OVER] np A/n-Hn/d-> AHn 1 [RIGHT_OVER] s/#(s\.np) >T->B PE 1 [RIGHT_EXT] np/*np)\*np Desig DE 0 [OT] 1,0
[LEFT_EXT] np/.np Desig DE 0 [LEFT_OVER] np > AHn 2 [RIGHT_OVER] np A/n-Hn/d-> AHn 1 [RIGHT_EXT] np/*np)\*np Desig DE 0 [OT] 2,1
[LEFT_EXT] np/.np Desig DE 0 [LEFT_OVER] np > AHn 2 [RIGHT_OVER] np > AHn 3 [RIGHT_EXT] np/*np)\*np Desig DE 0 [OT] 3,2
[LEFT_EXT] np/.np Desig DE 0 [LEFT_OVER] np > AHn 2 [RIGHT_OVER] np/*np < U1P 2 [RIGHT_EXT] np Desig DE 0 [OT] 2,1
[LEFT_EXT] np/.np Desig DE 0 [LEFT_OVER] np > AHn 3 [RIGHT_OVER] np/*np < U1P 2 [RIGHT_EXT] np Desig DE 0 [OT] 2,1
[LEFT_EXT]  [LEFT_OVER] s\.np)/.np >B DHv 1 [RIGHT_OVER] s\.np)/.np Cv/a-<Bx HvC 1 [RIGHT_EXT] np/*np Desig DE 0 np/*np < MQ 1 np > AHn 5 [OT] 2,0
[LEFT_EXT]  [LEFT_OVER] s\.np)/.np Cv/a-<Bx HvC 2 [RIGHT_OVER] s\.np)/.np Cv/a-<Bx HvC 1 [RIGHT_EXT] np/*np Desig DE 0 np/*np < MQ 1 np > AHn 5 [OT] 4,0
[LEFT_EXT]  [LEFT_OVER] s\.np)/.np Cv/a-<Bx HvC 2 [RIGHT_OVER] np > AHn 6 [RIGHT_EXT]  [OT] 2,0
[LEFT_EXT]  [LEFT_OVER] s\.np > VO 8 [RIGHT_OVER] np > AHn 6 [RIGHT_EXT]  [OT] 4,0
[LEFT_EXT]  [LEFT_OVER] s\.np)/#(s\.np) > CC 1 [RIGHT_OVER] s\.np)/.np >B DHv 1 [RIGHT_EXT] np Desig DE 0 s P/a-< SP 1 [OT] 2,1
[LEFT_EXT] X/*X Desig DE 0 [LEFT_OVER] s\.np)/.np >B DHv 1 [RIGHT_OVER] s\.np > VO 1 [RIGHT_EXT] np/.np Desig DE 0 [OT] 2,0
[LEFT_EXT] X/*X Desig DE 0 [LEFT_OVER] s\.np)/.np >B DHv 1 [RIGHT_OVER] np A/v-> AHn 1 [RIGHT_EXT] np/.np Desig DE 0 [OT] 2,0
[LEFT_EXT] s\.np)/#(s\.np) Desig DE 0 s\.np)/#(s\.np) > CC 1 [LEFT_OVER] s\.np > VO 1 [RIGHT_OVER] s P/a-< SP 1 [RIGHT_EXT] X\*X)/*X Desig DE 0 np\*np > HX 1 [OT] 2,1
[LEFT_EXT] s\.np)/#(s\.np) Desig DE 0 s\.np)/#(s\.np) > CC 1 [LEFT_OVER] np A/v-> AHn 1 [RIGHT_OVER] s\.np > VO 1 [RIGHT_EXT] np/.np Desig DE 0 [OT] 1,2
[LEFT_EXT] s\.np)/#(s\.np) Desig DE 0 s\.np)/#(s\.np) > CC 1 [LEFT_OVER] np A/v-> AHn 1 [RIGHT_OVER] s P/a-< SP 1 [RIGHT_EXT] X\*X)/*X Desig DE 0 np\*np > HX 1 [OT] 2,1
[LEFT_EXT] np/.np Desig DE 0 s P/a-< SP 1 [LEFT_OVER] np\*np > HX 1 [RIGHT_OVER] s P/a-< SP 1 [RIGHT_EXT] X\*X)/*X Desig DE 0 np\*np > HX 1 [OT] 2,1
[LEFT_EXT] np/.np Desig DE 0 s P/a-< SP 1 [LEFT_OVER] np\*np > HX 1 [RIGHT_OVER] s P/a-< SP 1 [RIGHT_EXT] X\*X)/*X Desig DE 0 s\.np)/.np)\*((s\.np)/.np) > HX 1 [OT] 2,1
[LEFT_EXT] np/.np Desig DE 0 s P/a-< SP 1 [LEFT_OVER] s\.np)/.np)\*((s\.np)/.np) > HX 1 [RIGHT_OVER] s\.np > VO 1 [RIGHT_EXT] np/.np Desig DE 0 [OT] 2,1
[LEFT_EXT] np/.np Desig DE 0 s P/a-< SP 1 [LEFT_OVER] s\.np)/.np)\*((s\.np)/.np) > HX 1 [RIGHT_OVER] np A/v-> AHn 1 [RIGHT_EXT] np/.np Desig DE 0 [OT] 2,1
[LEFT_EXT] X\*X)/*X Desig DE 0 [LEFT_OVER] s\.np > VO 1 [RIGHT_OVER] s P/a-< SP 1 [RIGHT_EXT] np/*np)\*np Desig DE 0 [OT] 2,2
[LEFT_EXT] X\*X)/*X Desig DE 0 [LEFT_OVER] np A/v-> AHn 1 [RIGHT_OVER] s\.np > VO 1 [RIGHT_EXT] np/.np Desig DE 0 [OT] 1,0
[LEFT_EXT] X\*X)/*X Desig DE 0 [LEFT_OVER] np A/v-> AHn 1 [RIGHT_OVER] s P/a-< SP 1 [RIGHT_EXT] np/*np)\*np Desig DE 0 [OT] 2,0
[LEFT_EXT]  [LEFT_OVER] s\.np)/.np > CC 2 [RIGHT_OVER] s\.np > VO 2 [RIGHT_EXT] np/.np Desig DE 0 [OT] 2,2
[LEFT_EXT] np/.np Desig DE 0 s P/a-< SP 1 s\*s > HX 2 [LEFT_OVER] np\*np > HX 2 [RIGHT_OVER] s P/a-< SP 2 [RIGHT_EXT] np/*np)\*np Desig DE 0 [OT] 2,1
[LEFT_EXT] X/*X Desig DE 0 [LEFT_OVER] s\.np > VO 2 [RIGHT_OVER] s P/a-< SP 1 [RIGHT_EXT] X\*X)/*X Desig DE 0 s\*s > HX 2 [OT] 2,1
[LEFT_EXT] np/.np Desig DE 0 s P/a-< SP 1 [LEFT_OVER] s\*s > HX 2 [RIGHT_OVER] s < XX 4 [RIGHT_EXT] X\*X)/*X Desig DE 0 s\*s > HX 3 [OT] 2,2
[LEFT_EXT] s\.np)/.np Desig DE 0 s\.np)/.np >B DHv 1 s\.np)/.np > CC 2 [LEFT_OVER] s < XX 4 [RIGHT_OVER] s < XX 4 [RIGHT_EXT] X\*X)/*X Desig DE 0 s\*s > HX 3 [OT] 2,2
[LEFT_EXT]  [LEFT_OVER] s\.np > VO 3 [RIGHT_OVER] s P/a-< SP 1 [RIGHT_EXT] X\*X)/*X Desig DE 0 s\*s > HX 2 [OT] 2,1
[LEFT_EXT]  [LEFT_OVER] s\.np > VO 3 [RIGHT_OVER] s < XX 4 [RIGHT_EXT] X\*X)/*X Desig DE 0 s\*s > HX 2 [OT] 2,2
[LEFT_EXT] np/.np Desig DE 0 s P/a-< SP 1 s\*s > HX 2 [LEFT_OVER] s\*s > HX 2 [RIGHT_OVER] s < XX 5 [RIGHT_EXT] np/*np)\*np Desig DE 0 [OT] 2,1
[LEFT_EXT] np/.np Desig DE 0 s P/a-< SP 1 [LEFT_OVER] s\*s > HX 2 [RIGHT_OVER] s < XX 8 [RIGHT_EXT] np/*np)\*np Desig DE 0 [OT] 2,1
[LEFT_EXT] np/.np Desig DE 0 s P/a-< SP 1 np\*np N/s-> HX 2 [LEFT_OVER] s\*s > HX 3 [RIGHT_OVER] np/*np N/s-< U1P 3 [RIGHT_EXT] np/.np Desig DE 0 np > AHn 1 [OT] 2,0
[LEFT_EXT] X\*X)/*X Desig DE 0 [LEFT_OVER] s < XX 5 [RIGHT_OVER] np\*np N/s-> HX 3 [RIGHT_EXT] np/*np)\*np Desig DE 0 [OT] 4,0
[LEFT_EXT] X\*X)/*X Desig DE 0 [LEFT_OVER] s < XX 5 [RIGHT_OVER] np/*np N/s-< U1P 3 [RIGHT_EXT] np/.np Desig DE 0 np > AHn 1 [OT] 2,0
[LEFT_EXT] np/.np Desig DE 0 s P/a-< SP 1 np\*np N/s-> HX 2 [LEFT_OVER] s\*s > HX 6 [RIGHT_OVER] np\*np N/s-> HX 3 [RIGHT_EXT] np/*np)\*np Desig DE 0 [OT] 4,0
[LEFT_EXT] np/.np Desig DE 0 s P/a-< SP 1 np\*np N/s-> HX 2 [LEFT_OVER] s\*s > HX 6 [RIGHT_OVER] np/*np N/s-< U1P 3 [RIGHT_EXT] np/.np Desig DE 0 np > AHn 1 [OT] 2,0
[LEFT_EXT] np/.np Desig DE 0 s P/a-< SP 1 np\*np N/s-> HX 2 [LEFT_OVER] s\*s > HX 6 [RIGHT_OVER] np/*np N/s-< U1P 6 [RIGHT_EXT] np/.np Desig DE 0 np > AHn 1 [OT] 2,0
[LEFT_EXT] X\*X)/*X Desig DE 0 [LEFT_OVER] s < XX 8 [RIGHT_OVER] np\*np N/s-> HX 3 [RIGHT_EXT] np/*np)\*np Desig DE 0 [OT] 4,0
[LEFT_EXT] X\*X)/*X Desig DE 0 [LEFT_OVER] s < XX 8 [RIGHT_OVER] np/*np N/s-< U1P 3 [RIGHT_EXT] np/.np Desig DE 0 np > AHn 1 [OT] 2,0
[LEFT_EXT] X\*X)/*X Desig DE 0 [LEFT_OVER] s < XX 8 [RIGHT_OVER] np\*np N/s-> HX 2 [RIGHT_EXT] X\*X)/*X Desig DE 0 s\*s > HX 3 np\*np N/s-> HX 3 [OT] 5,0
[LEFT_EXT] X\*X)/*X Desig DE 0 [LEFT_OVER] s < XX 8 [RIGHT_OVER] np\*np N/s-> HX 6 [RIGHT_EXT] np/*np)\*np Desig DE 0 [OT] 4,0
[LEFT_EXT] X\*X)/*X Desig DE 0 [LEFT_OVER] s < XX 8 [RIGHT_OVER] np/*np N/s-< U1P 6 [RIGHT_EXT] np/.np Desig DE 0 np > AHn 1 [OT] 2,0
[LEFT_EXT] np/.np Desig DE 0 s P/a-< SP 1 [LEFT_OVER] s\*s > HX 9 [RIGHT_OVER] np\*np N/s-> HX 3 [RIGHT_EXT] np/*np)\*np Desig DE 0 [OT] 4,0
[LEFT_EXT] np/.np Desig DE 0 s P/a-< SP 1 [LEFT_OVER] s\*s > HX 9 [RIGHT_OVER] np/*np N/s-< U1P 3 [RIGHT_EXT] np/.np Desig DE 0 np > AHn 1 [OT] 2,0
[LEFT_EXT] np/.np Desig DE 0 s P/a-< SP 1 [LEFT_OVER] s\*s > HX 9 [RIGHT_OVER] np\*np N/s-> HX 2 [RIGHT_EXT] X\*X)/*X Desig DE 0 s\*s > HX 3 np\*np N/s-> HX 3 [OT] 5,0
[LEFT_EXT] np/.np Desig DE 0 s P/a-< SP 1 [LEFT_OVER] s\*s > HX 9 [RIGHT_OVER] np\*np N/s-> HX 6 [RIGHT_EXT] np/*np)\*np Desig DE 0 [OT] 4,0
[LEFT_EXT] np/.np Desig DE 0 s P/a-< SP 1 [LEFT_OVER] s\*s > HX 9 [RIGHT_OVER] np/*np N/s-< U1P 6 [RIGHT_EXT] np/.np Desig DE 0 np > AHn 1 [OT] 2,0
[LEFT_EXT] np/.np Desig DE 0 s P/a-< SP 1 [LEFT_OVER] s\*s > HX 9 [RIGHT_OVER] np/*np N/s-< U1P 9 [RIGHT_EXT] np/.np Desig DE 0 np > AHn 1 [OT] 2,0
[LEFT_EXT] s\.np)/.np Desig DE 0 s\.np)/.np >B DHv 1 s\.np)/.np > CC 2 [LEFT_OVER] s < XX 11 [RIGHT_OVER] np\*np N/s-> HX 3 [RIGHT_EXT] np/*np)\*np Desig DE 0 [OT] 4,0
[LEFT_EXT] s\.np)/.np Desig DE 0 s\.np)/.np >B DHv 1 s\.np)/.np > CC 2 [LEFT_OVER] s < XX 11 [RIGHT_OVER] np/*np N/s-< U1P 3 [RIGHT_EXT] np/.np Desig DE 0 np > AHn 1 [OT] 2,0
[LEFT_EXT] s\.np)/.np Desig DE 0 s\.np)/.np >B DHv 1 s\.np)/.np > CC 2 [LEFT_OVER] s < XX 11 [RIGHT_OVER] np\*np N/s-> HX 2 [RIGHT_EXT] X\*X)/*X Desig DE 0 s\*s > HX 3 np\*np N/s-> HX 3 [OT] 5,0
[LEFT_EXT] s\.np)/.np Desig DE 0 s\.np)/.np >B DHv 1 s\.np)/.np > CC 2 [LEFT_OVER] s < XX 11 [RIGHT_OVER] np\*np N/s-> HX 6 [RIGHT_EXT] np/*np)\*np Desig DE 0 [OT] 4,0
[LEFT_EXT] s\.np)/.np Desig DE 0 s\.np)/.np >B DHv 1 s\.np)/.np > CC 2 [LEFT_OVER] s < XX 11 [RIGHT_OVER] np/*np N/s-< U1P 6 [RIGHT_EXT] np/.np Desig DE 0 np > AHn 1 [OT] 2,0
[LEFT_EXT] s\.np)/.np Desig DE 0 s\.np)/.np >B DHv 1 s\.np)/.np > CC 2 [LEFT_OVER] s < XX 11 [RIGHT_OVER] np\*np N/s-> HX 2 [RIGHT_EXT] X\*X)/*X Desig DE 0 s\*s > HX 6 np\*np N/s-> HX 2 np\*np N/s-> HX 6 [OT] 5,0
[LEFT_EXT] s\.np)/.np Desig DE 0 s\.np)/.np >B DHv 1 s\.np)/.np > CC 2 [LEFT_OVER] s < XX 11 [RIGHT_OVER] np\*np N/s-> HX 9 [RIGHT_EXT] np/*np)\*np Desig DE 0 [OT] 4,0
[LEFT_EXT] s\.np)/.np Desig DE 0 s\.np)/.np >B DHv 1 s\.np)/.np > CC 2 [LEFT_OVER] s < XX 11 [RIGHT_OVER] np/*np N/s-< U1P 9 [RIGHT_EXT] np/.np Desig DE 0 np > AHn 1 [OT] 2,0
[LEFT_EXT] np/.np Desig DE 0 s P/a-< SP 1 np\*np N/s-> HX 2 [LEFT_OVER] np\*np N/s-> HX 3 [RIGHT_OVER] s\*s > HX 3 [RIGHT_EXT] np/*np)\*np Desig DE 0 [OT] 1,1
[LEFT_EXT] np/.np Desig DE 0 s P/a-< SP 1 np\*np N/s-> HX 2 [LEFT_OVER] np\*np N/s-> HX 3 [RIGHT_OVER] np/*np N/s-< U1P 3 [RIGHT_EXT] np/.np Desig DE 0 np > AHn 1 [OT] 2,2
[LEFT_EXT] np/.np Desig DE 0 s P/a-< SP 1 np\*np N/s-> HX 2 [LEFT_OVER] np\*np N/s-> HX 2 [RIGHT_OVER] s < XX 5 [RIGHT_EXT] np/*np)\*np Desig DE 0 [OT] 2,1
[LEFT_EXT] np/.np Desig DE 0 s P/a-< SP 1 np\*np N/s-> HX 2 [LEFT_OVER] np\*np N/s-> HX 2 [RIGHT_OVER] s\*s > HX 6 [RIGHT_EXT] np/*np)\*np Desig DE 0 [OT] 3,1
[LEFT_EXT] np/.np Desig DE 0 s P/a-< SP 1 np\*np N/s-> HX 2 [LEFT_OVER] np\*np N/s-> HX 2 [RIGHT_OVER] np\*np N/s-> HX 6 [RIGHT_EXT] np/*np)\*np Desig DE 0 [OT] 3,2
[LEFT_EXT] np/.np Desig DE 0 s P/a-< SP 1 np\*np N/s-> HX 2 [LEFT_OVER] np\*np N/s-> HX 2 [RIGHT_OVER] np/*np N/s-< U1P 6 [RIGHT_EXT] np/.np Desig DE 0 np > AHn 1 [OT] 2,2
[LEFT_EXT] np/.np Desig DE 0 s P/a-< SP 1 np\*np N/s-> HX 2 [LEFT_OVER] np\*np N/s-> HX 6 [RIGHT_OVER] s\*s > HX 6 [RIGHT_EXT] np/*np)\*np Desig DE 0 [OT] 1,1
[LEFT_EXT] np/.np Desig DE 0 s P/a-< SP 1 np\*np N/s-> HX 2 [LEFT_OVER] np\*np N/s-> HX 6 [RIGHT_OVER] np\*np N/s-> HX 3 [RIGHT_EXT] np/*np)\*np Desig DE 0 [OT] 4,2
[LEFT_EXT] np/.np Desig DE 0 s P/a-< SP 1 np\*np N/s-> HX 2 [LEFT_OVER] np\*np N/s-> HX 6 [RIGHT_OVER] np/*np N/s-< U1P 3 [RIGHT_EXT] np/.np Desig DE 0 np > AHn 1 [OT] 2,2
[LEFT_EXT] np/.np Desig DE 0 s P/a-< SP 1 np\*np N/s-> HX 2 [LEFT_OVER] np\*np N/s-> HX 6 [RIGHT_OVER] np/*np N/s-< U1P 6 [RIGHT_EXT] np/.np Desig DE 0 np > AHn 1 [OT] 2,2
[LEFT_EXT] X\*X)/*X Desig DE 0 [LEFT_OVER] np/*np N/s-< U1P 6 [RIGHT_OVER] np\*np N/s-> HX 3 [RIGHT_EXT] np/*np)\*np Desig DE 0 [OT] 5,2
[LEFT_EXT] X\*X)/*X Desig DE 0 [LEFT_OVER] np/*np N/s-< U1P 6 [RIGHT_OVER] np/*np N/s-< U1P 3 [RIGHT_EXT] np/.np Desig DE 0 np > AHn 1 [OT] 4,2
[LEFT_EXT] np/.np Desig DE 0 s P/a-< SP 1 [LEFT_OVER] np\*np N/s-> HX 2 [RIGHT_OVER] s < XX 8 [RIGHT_EXT] np/*np)\*np Desig DE 0 [OT] 2,1
[LEFT_EXT] np/.np Desig DE 0 s P/a-< SP 1 [LEFT_OVER] np\*np N/s-> HX 2 [RIGHT_OVER] s\*s > HX 9 [RIGHT_EXT] np/*np)\*np Desig DE 0 [OT] 3,1
[LEFT_EXT] np/.np Desig DE 0 s P/a-< SP 1 [LEFT_OVER] np\*np N/s-> HX 2 [RIGHT_OVER] np\*np N/s-> HX 9 [RIGHT_EXT] np/*np)\*np Desig DE 0 [OT] 3,2
[LEFT_EXT] np/.np Desig DE 0 s P/a-< SP 1 [LEFT_OVER] np\*np N/s-> HX 2 [RIGHT_OVER] np/*np N/s-< U1P 9 [RIGHT_EXT] np/.np Desig DE 0 np > AHn 1 [OT] 2,2
[LEFT_EXT] np/.np Desig DE 0 s P/a-< SP 1 [LEFT_OVER] np\*np N/s-> HX 9 [RIGHT_OVER] s\*s > HX 9 [RIGHT_EXT] np/*np)\*np Desig DE 0 [OT] 1,1
[LEFT_EXT] np/.np Desig DE 0 s P/a-< SP 1 [LEFT_OVER] np\*np N/s-> HX 9 [RIGHT_OVER] np\*np N/s-> HX 3 [RIGHT_EXT] np/*np)\*np Desig DE 0 [OT] 4,2
[LEFT_EXT] np/.np Desig DE 0 s P/a-< SP 1 [LEFT_OVER] np\*np N/s-> HX 9 [RIGHT_OVER] np/*np N/s-< U1P 3 [RIGHT_EXT] np/.np Desig DE 0 np > AHn 1 [OT] 2,2
[LEFT_EXT] np/.np Desig DE 0 s P/a-< SP 1 [LEFT_OVER] np\*np N/s-> HX 9 [RIGHT_OVER] np\*np N/s-> HX 2 [RIGHT_EXT] X\*X)/*X Desig DE 0 s\*s > HX 3 np\*np N/s-> HX 3 [OT] 5,2
[LEFT_EXT] np/.np Desig DE 0 s P/a-< SP 1 [LEFT_OVER] np\*np N/s-> HX 9 [RIGHT_OVER] np\*np N/s-> HX 6 [RIGHT_EXT] np/*np)\*np Desig DE 0 [OT] 4,2
[LEFT_EXT] np/.np Desig DE 0 s P/a-< SP 1 [LEFT_OVER] np\*np N/s-> HX 9 [RIGHT_OVER] np/*np N/s-< U1P 6 [RIGHT_EXT] np/.np Desig DE 0 np > AHn 1 [OT] 2,2
[LEFT_EXT] np/.np Desig DE 0 s P/a-< SP 1 [LEFT_OVER] np\*np N/s-> HX 9 [RIGHT_OVER] np/*np N/s-< U1P 9 [RIGHT_EXT] np/.np Desig DE 0 np > AHn 1 [OT] 2,2
[LEFT_EXT] X\*X)/*X Desig DE 0 [LEFT_OVER] np/*np N/s-< U1P 9 [RIGHT_OVER] np\*np N/s-> HX 3 [RIGHT_EXT] np/*np)\*np Desig DE 0 [OT] 5,2
[LEFT_EXT] X\*X)/*X Desig DE 0 [LEFT_OVER] np/*np N/s-< U1P 9 [RIGHT_OVER] np/*np N/s-< U1P 3 [RIGHT_EXT] np/.np Desig DE 0 np > AHn 1 [OT] 4,2
[LEFT_EXT] X\*X)/*X Desig DE 0 [LEFT_OVER] np/*np N/s-< U1P 9 [RIGHT_OVER] np\*np N/s-> HX 2 [RIGHT_EXT] X\*X)/*X Desig DE 0 s\*s > HX 3 np\*np N/s-> HX 3 [OT] 5,2
[LEFT_EXT] X\*X)/*X Desig DE 0 [LEFT_OVER] np/*np N/s-< U1P 9 [RIGHT_OVER] np\*np N/s-> HX 6 [RIGHT_EXT] np/*np)\*np Desig DE 0 [OT] 5,2
[LEFT_EXT] X\*X)/*X Desig DE 0 [LEFT_OVER] np/*np N/s-< U1P 9 [RIGHT_OVER] np/*np N/s-< U1P 6 [RIGHT_EXT] np/.np Desig DE 0 np > AHn 1 [OT] 4,2
[LEFT_EXT] s\.np)/.np Desig DE 0 s\.np)/.np >B DHv 1 s\.np)/.np > CC 2 [LEFT_OVER] np/*np N/s-< U1P 12 [RIGHT_OVER] np\*np N/s-> HX 3 [RIGHT_EXT] np/*np)\*np Desig DE 0 [OT] 5,0
[LEFT_EXT] s\.np)/.np Desig DE 0 s\.np)/.np >B DHv 1 s\.np)/.np > CC 2 [LEFT_OVER] np/*np N/s-< U1P 12 [RIGHT_OVER] np/*np N/s-< U1P 3 [RIGHT_EXT] np/.np Desig DE 0 np > AHn 1 [OT] 4,0
[LEFT_EXT] s\.np)/.np Desig DE 0 s\.np)/.np >B DHv 1 s\.np)/.np > CC 2 [LEFT_OVER] np/*np N/s-< U1P 12 [RIGHT_OVER] np\*np N/s-> HX 2 [RIGHT_EXT] X\*X)/*X Desig DE 0 s\*s > HX 3 np\*np N/s-> HX 3 [OT] 5,0
[LEFT_EXT] s\.np)/.np Desig DE 0 s\.np)/.np >B DHv 1 s\.np)/.np > CC 2 [LEFT_OVER] np/*np N/s-< U1P 12 [RIGHT_OVER] np\*np N/s-> HX 6 [RIGHT_EXT] np/*np)\*np Desig DE 0 [OT] 5,0
[LEFT_EXT] s\.np)/.np Desig DE 0 s\.np)/.np >B DHv 1 s\.np)/.np > CC 2 [LEFT_OVER] np/*np N/s-< U1P 12 [RIGHT_OVER] np/*np N/s-< U1P 6 [RIGHT_EXT] np/.np Desig DE 0 np > AHn 1 [OT] 4,0
[LEFT_EXT] s\.np)/.np Desig DE 0 s\.np)/.np >B DHv 1 s\.np)/.np > CC 2 [LEFT_OVER] np/*np N/s-< U1P 12 [RIGHT_OVER] np\*np N/s-> HX 2 [RIGHT_EXT] X\*X)/*X Desig DE 0 s\*s > HX 6 np\*np N/s-> HX 2 np\*np N/s-> HX 6 [OT] 5,0
[LEFT_EXT] s\.np)/.np Desig DE 0 s\.np)/.np >B DHv 1 s\.np)/.np > CC 2 [LEFT_OVER] np/*np N/s-< U1P 12 [RIGHT_OVER] np\*np N/s-> HX 9 [RIGHT_EXT] np/*np)\*np Desig DE 0 [OT] 5,0
[LEFT_EXT] s\.np)/.np Desig DE 0 s\.np)/.np >B DHv 1 s\.np)/.np > CC 2 [LEFT_OVER] np/*np N/s-< U1P 12 [RIGHT_OVER] np/*np N/s-< U1P 9 [RIGHT_EXT] np/.np Desig DE 0 np > AHn 1 [OT] 4,0
[LEFT_EXT] X/*X Desig DE 0 [LEFT_OVER] s\.np)/.np >B DHv 1 [RIGHT_OVER] s\.np > VO 15 [RIGHT_EXT]  [OT] 2,0
[LEFT_EXT]  [LEFT_OVER] s\.np)/.np > CC 2 [RIGHT_OVER] s\.np > VO 15 [RIGHT_EXT]  [OT] 2,2
[LEFT_EXT]  [LEFT_OVER] s\.np)/.np > CC 2 [RIGHT_OVER] s\.np > VO 16 [RIGHT_EXT]  [OT] 2,1
[LEFT_EXT] X/*X Desig DE 0 [LEFT_OVER] s\.np > VO 16 [RIGHT_OVER] s\.np > VO 15 [RIGHT_EXT]  [OT] 4,0
[LEFT_EXT]  [LEFT_OVER] s\.np > VO 17 [RIGHT_OVER] s\.np > VO 15 [RIGHT_EXT]  [OT] 4,2
[LEFT_EXT]  [LEFT_OVER] s\.np > VO 17 [RIGHT_OVER] s\.np > VO 16 [RIGHT_EXT]  [OT] 4,1
[LEFT_EXT]  [LEFT_OVER] s\.np)/#(s\.np) > CC 1 [RIGHT_OVER] s\.np)/.np >B DHv 1 [RIGHT_EXT] np Desig DE 0 np A/n-> AHn 1 [OT] 2,1
[LEFT_EXT] X/*X Desig DE 0 [LEFT_OVER] s\.np)/.np >B DHv 1 [RIGHT_OVER] s\.np > VO 1 [RIGHT_EXT] np Desig DE 0 [OT] 2,0
[LEFT_EXT] s\.np)/#(s\.np) Desig DE 0 s\.np)/#(s\.np) > CC 1 [LEFT_OVER] s\.np > VO 1 [RIGHT_OVER] np A/n-> AHn 1 [RIGHT_EXT]  [OT] 2,1
[LEFT_EXT] X/*X Desig DE 0 [LEFT_OVER] s\.np)/.np >B DHv 1 [RIGHT_OVER] s\.np > VO 2 [RIGHT_EXT]  [OT] 2,0
[LEFT_EXT]  [LEFT_OVER] s\.np)/.np > CC 2 [RIGHT_OVER] s\.np > VO 2 [RIGHT_EXT]  [OT] 2,2
[LEFT_EXT]  [LEFT_OVER] s\.np)/.np > CC 2 [RIGHT_OVER] s\.np > VO 2 [RIGHT_EXT] np Desig DE 0 [OT] 2,2
[LEFT_EXT]  [LEFT_OVER] s\.np)/.np > CC 2 [RIGHT_OVER] s\.np > VO 3 [RIGHT_EXT]  [OT] 2,1
[LEFT_EXT] X/*X Desig DE 0 [LEFT_OVER] s\.np > VO 2 [RIGHT_OVER] np A/n-> AHn 1 [RIGHT_EXT]  [OT] 2,1
[LEFT_EXT] X/*X Desig DE 0 [LEFT_OVER] s\.np > VO 2 [RIGHT_OVER] s\.np > VO 2 [RIGHT_EXT]  [OT] 2,2
[LEFT_EXT] X/*X Desig DE 0 [LEFT_OVER] s\.np > VO 2 [RIGHT_OVER] s\.np > VO 3 [RIGHT_EXT]  [OT] 3,1
[LEFT_EXT] X/*X Desig DE 0 [LEFT_OVER] s\.np > VO 3 [RIGHT_OVER] s\.np > VO 2 [RIGHT_EXT]  [OT] 4,0
[LEFT_EXT] s\.np)/#(s\.np) Desig DE 0 [LEFT_OVER] s\.np)/#(s\.np) > PO 1 [RIGHT_OVER] np < KP 1 [RIGHT_EXT] s\.np Desig DE 0 [OT] 2,1
[LEFT_EXT] s\.np Desig DE 0 s\.np)\*(s\.np) > HX 1 [LEFT_OVER] np/.np)\*(np/.np) > HX 1 [RIGHT_OVER] s\.np)\*(s\.np) P/a-> HX 1 [RIGHT_EXT]  [OT] 1,1
[LEFT_EXT] s\.np Desig DE 0 s < SP 2 [LEFT_OVER] s\.np)\*(s\.np) > HX 1 [RIGHT_OVER] s\.np < XX 2 [RIGHT_EXT]  [OT] 2,1
